FILE	number of missing data	percentage
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793185.1_AZPAE15055_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793205.1_AZPAE15057_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793225.1_AZPAE15058_genomic.fna	5	0.0018846588767432726
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793245.1_AZPAE15059_genomic.fna	12	0.004523181304183943
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793255.1_AZPAE15060_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793285.1_AZPAE15062_genomic.fna	15	0.005653976630229929
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793295.1_AZPAE15061_genomic.fna	18	0.0067847719562759146
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793315.1_AZPAE15063_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793345.1_AZPAE15064_genomic.fna	12	0.004523181304183943
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793365.1_AZPAE15065_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793385.1_AZPAE15072_genomic.fna	27	0.010177157934413872
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793395.1_AZPAE15066_genomic.fna	24	0.009046362608367886
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793415.1_AZPAE15067_genomic.fna	17	0.006407840180927216
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793445.1_AZPAE15068_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793455.1_AZPAE15069_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793485.1_AZPAE15070_genomic.fna	11	0.004146249528835244
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793505.1_AZPAE15071_genomic.fna	14	0.00527704485488123
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793595.1_AZPAE14939_genomic.fna	19	0.0071617037316246135
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793615.1_AZPAE14905_genomic.fna	12	0.004523181304183943
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793645.1_AZPAE14938_genomic.fna	45	0.016961929890689786
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793665.1_AZPAE14917_genomic.fna	5	0.0018846588767432726
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793685.1_AZPAE14932_genomic.fna	28	0.01055408970976257
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793705.1_AZPAE14907_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793725.1_AZPAE15033_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793745.1_AZPAE14920_genomic.fna	9	0.0033923859781379573
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793765.1_AZPAE14931_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793785.1_AZPAE14937_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793805.1_AZPAE14908_genomic.fna	5	0.0018846588767432726
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793825.1_AZPAE14921_genomic.fna	12	0.004523181304183943
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793845.1_AZPAE14913_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793865.1_AZPAE14930_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793885.1_AZPAE14914_genomic.fna	18	0.0067847719562759146
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793905.1_AZPAE14934_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793915.1_AZPAE14906_genomic.fna	9	0.0033923859781379573
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793945.1_AZPAE14940_genomic.fna	9	0.0033923859781379573
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793955.1_AZPAE15034_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_000793985.1_AZPAE14911_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794005.1_AZPAE14916_genomic.fna	19	0.0071617037316246135
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794025.1_AZPAE14942_genomic.fna	22	0.0082924990576706
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794045.1_AZPAE14947_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794055.1_AZPAE14912_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794085.1_AZPAE14933_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794095.1_AZPAE14935_genomic.fna	8	0.0030154542027892584
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794165.1_AZPAE14832_genomic.fna	19	0.0071617037316246135
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794175.1_AZPAE14831_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794185.1_AZPAE14830_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794195.1_AZPAE14829_genomic.fna	16	0.006030908405578628
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794245.1_AZPAE14834_genomic.fna	9	0.0033923859781379573
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794265.1_AZPAE14833_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794285.1_AZPAE14835_genomic.fna	15	0.005653976630229929
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794305.1_AZPAE14836_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794325.1_AZPAE14837_genomic.fna	13	0.004900113079532642
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794335.1_AZPAE14838_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794365.1_AZPAE14839_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794405.1_AZPAE14554_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794425.1_AZPAE14550_genomic.fna	12	0.004523181304183943
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794445.1_AZPAE14557_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794455.1_AZPAE14570_genomic.fna	8	0.0030154542027892584
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794485.1_AZPAE14566_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794505.1_AZPAE14688_genomic.fna	34	0.012815680361854542
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794515.1_AZPAE14687_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794555.1_AZPAE14690_genomic.fna	8	0.0030154542027892584
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794585.1_AZPAE14692_genomic.fna	5	0.0018846588767432726
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794605.1_AZPAE14691_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794625.1_AZPAE14693_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794665.1_AZPAE14695_genomic.fna	28	0.01055408970976257
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794735.1_AZPAE14700_genomic.fna	15	0.005653976630229929
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794785.1_AZPAE14702_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794825.1_AZPAE14704_genomic.fna	26	0.009800226159065173
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794845.1_AZPAE14725_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794865.1_AZPAE14726_genomic.fna	13	0.004900113079532642
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794945.1_AZPAE14730_genomic.fna	32	0.012061816811157144
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794965.1_AZPAE14731_genomic.fna	14	0.00527704485488123
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794985.1_AZPAE14732_genomic.fna	14	0.00527704485488123
results261119/results_20191126T121343/results_alleles.tsv:GCF_000794995.1_AZPAE14809_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795025.1_AZPAE14810_genomic.fna	13	0.004900113079532642
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795045.1_AZPAE14811_genomic.fna	27	0.010177157934413872
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795065.1_AZPAE14812_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795085.1_AZPAE14813_genomic.fna	22	0.0082924990576706
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795105.1_AZPAE14814_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795115.1_AZPAE14815_genomic.fna	11	0.004146249528835244
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795145.1_AZPAE14816_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795165.1_AZPAE14817_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795185.1_AZPAE14818_genomic.fna	28	0.01055408970976257
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795205.1_AZPAE14819_genomic.fna	8	0.0030154542027892584
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795225.1_AZPAE14820_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795235.1_AZPAE14821_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795265.1_AZPAE14822_genomic.fna	20	0.007538635506973201
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795285.1_AZPAE14823_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795305.1_AZPAE14824_genomic.fna	13	0.004900113079532642
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795325.1_AZPAE14825_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795345.1_AZPAE14826_genomic.fna	8	0.0030154542027892584
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795365.1_AZPAE14827_genomic.fna	15	0.005653976630229929
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795385.1_AZPAE14828_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795405.1_AZPAE13757_genomic.fna	22	0.0082924990576706
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795425.1_AZPAE13848_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795465.1_AZPAE13853_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795485.1_AZPAE13856_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795505.1_AZPAE13858_genomic.fna	5	0.0018846588767432726
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795525.1_AZPAE13860_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795535.1_AZPAE14716_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795565.1_AZPAE13864_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795585.1_AZPAE13866_genomic.fna	20	0.007538635506973201
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795605.1_AZPAE14710_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795625.1_AZPAE13872_genomic.fna	9	0.0033923859781379573
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795635.1_AZPAE13876_genomic.fna	26	0.009800226159065173
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795665.1_AZPAE13877_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795685.1_AZPAE13879_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795705.1_AZPAE14723_genomic.fna	22	0.0082924990576706
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795725.1_AZPAE13880_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795735.1_AZPAE14352_genomic.fna	8	0.0030154542027892584
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795765.1_AZPAE14353_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795785.1_AZPAE14359_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795815.1_AZPAE14708_genomic.fna	22	0.0082924990576706
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795845.1_AZPAE14372_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795865.1_AZPAE14724_genomic.fna	13	0.004900113079532642
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795875.1_AZPAE14373_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795925.1_AZPAE14379_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795945.1_AZPAE14381_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000795985.1_AZPAE14390_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796005.1_AZPAE14393_genomic.fna	9	0.0033923859781379573
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796045.1_AZPAE14394_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796065.1_AZPAE14395_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796085.1_AZPAE14402_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796095.1_AZPAE14398_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796125.1_AZPAE14403_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796145.1_AZPAE14404_genomic.fna	5	0.0018846588767432726
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796165.1_AZPAE14706_genomic.fna	16	0.006030908405578628
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796175.1_AZPAE14410_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796205.1_AZPAE14415_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796225.1_AZPAE14422_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796245.1_AZPAE14721_genomic.fna	14	0.00527704485488123
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796255.1_AZPAE14437_genomic.fna	22	0.0082924990576706
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796285.1_AZPAE14441_genomic.fna	5	0.0018846588767432726
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796295.1_AZPAE14442_genomic.fna	8	0.0030154542027892584
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796325.1_AZPAE14443_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796345.1_AZPAE14453_genomic.fna	11	0.004146249528835244
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796365.1_AZPAE14463_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796385.1_AZPAE14499_genomic.fna	9	0.0033923859781379573
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796405.1_AZPAE14505_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796425.1_AZPAE14509_genomic.fna	13	0.004900113079532642
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796445.1_AZPAE14526_genomic.fna	9	0.0033923859781379573
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796465.1_AZPAE14533_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796475.1_AZPAE14535_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796505.1_AZPAE14538_genomic.fna	11	0.004146249528835244
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796525.1_AZPAE12138_genomic.fna	33	0.012438748586505843
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796545.1_AZPAE12135_genomic.fna	45	0.016961929890689786
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796555.1_AZPAE12136_genomic.fna	12	0.004523181304183943
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796585.1_AZPAE12137_genomic.fna	13	0.004900113079532642
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796605.1_AZPAE14717_genomic.fna	25	0.009423294383716585
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796615.1_AZPAE12140_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796645.1_AZPAE14722_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796655.1_AZPAE12142_genomic.fna	25	0.009423294383716585
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796685.1_AZPAE12143_genomic.fna	14	0.00527704485488123
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796705.1_AZPAE12144_genomic.fna	39	0.014700339238597815
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796725.1_AZPAE14715_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796745.1_AZPAE12145_genomic.fna	32	0.012061816811157144
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796765.1_AZPAE12146_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796785.1_AZPAE12149_genomic.fna	15	0.005653976630229929
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796795.1_AZPAE12147_genomic.fna	40	0.015077271013946514
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796825.1_AZPAE12148_genomic.fna	9	0.0033923859781379573
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796865.1_AZPAE12150_genomic.fna	18	0.0067847719562759146
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796875.1_AZPAE12151_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796905.1_AZPAE12152_genomic.fna	50	0.01884658876743306
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796925.1_AZPAE12153_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796945.1_AZPAE12154_genomic.fna	22	0.0082924990576706
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796955.1_AZPAE12155_genomic.fna	18	0.0067847719562759146
results261119/results_20191126T121343/results_alleles.tsv:GCF_000796985.1_AZPAE12156_genomic.fna	52	0.019600452318130457
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797005.1_AZPAE12409_genomic.fna	17	0.006407840180927216
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797025.1_AZPAE14719_genomic.fna	5	0.0018846588767432726
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797045.1_AZPAE12410_genomic.fna	13	0.004900113079532642
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797055.1_AZPAE12411_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797085.1_AZPAE14713_genomic.fna	14	0.00527704485488123
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797105.1_AZPAE12412_genomic.fna	8	0.0030154542027892584
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797125.1_AZPAE12413_genomic.fna	38	0.014323407463249116
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797145.1_AZPAE12414_genomic.fna	45	0.016961929890689786
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797165.1_AZPAE12415_genomic.fna	23	0.008669430833019187
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797185.1_AZPAE12416_genomic.fna	37	0.013946475687900528
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797225.1_AZPAE12417_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797245.1_AZPAE12418_genomic.fna	19	0.0071617037316246135
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797265.1_AZPAE12419_genomic.fna	11	0.004146249528835244
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797285.1_AZPAE12420_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797305.1_AZPAE12421_genomic.fna	22	0.0082924990576706
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797325.1_AZPAE12422_genomic.fna	51	0.019223520542781758
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797345.1_AZPAE14711_genomic.fna	39	0.014700339238597815
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797355.1_AZPAE12423_genomic.fna	12	0.004523181304183943
results261119/results_20191126T121343/results_alleles.tsv:GCF_000797395.1_AZPAE13756_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000813565.1_ASM81356v1_genomic.fna	23	0.008669430833019187
results261119/results_20191126T121343/results_alleles.tsv:GCF_000817865.1_ASM81786v1_genomic.fna	8	0.0030154542027892584
results261119/results_20191126T121343/results_alleles.tsv:GCF_000820805.1_PAWS136_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_000823905.1_LES_CF_sputum_CF03_contigs_8_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000823925.1_LES_CF_sputum_CF03_contigs_9_a1_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_000823945.1_LES_CF_sputum_CF03_contigs_10_a1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000823965.1_LES_CF_sputum_CF03_contigs_11_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000823985.1_LES_CF_sputum_CF03_contigs_13_a1_genomic.fna	15	0.005653976630229929
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824005.1_LES_CF_sputum_CF03_contigs_14_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824025.1_LES_CF_sputum_CF03_contigs_16_a1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824045.1_LES_CF_sputum_CF03_contigs_17_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824065.1_LES_CF_sputum_CF03_contigs_18_a1_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824085.1_LES_CF_sputum_CF03_contigs_20_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824105.1_LES_CF_sputum_CF03_contigs_21_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824125.1_LES_CF_sputum_CF03_contigs_23_a1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824145.1_LES_CF_sputum_CF03_contigs_24_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824165.1_LES_CF_sputum_CF03_contigs_25_a1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824185.1_LES_CF_sputum_CF03_contigs_26_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824205.1_LES_CF_sputum_CF03_contigs_28_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824225.1_LES_CF_sputum_CF03_contigs_29_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824245.1_LES_CF_sputum_CF03_contigs_31_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824265.1_LES_CF_sputum_CF03_contigs_32_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824285.1_LES_CF_sputum_CF03_contigs_33_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824305.1_LES_CF_sputum_CF03_contigs_35_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824325.1_LES_CF_sputum_CF03_contigs_36_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824345.1_LES_CF_sputum_CF03_contigs_38_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824365.1_LES_CF_sputum_CF03_contigs_39_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824385.1_LES_CF_sputum_CF03_contigs_40_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824405.1_LES_CF_sputum_CF03_contigs_1_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824425.1_LES_CF_sputum_CF03_contigs_2_a1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824445.1_LES_CF_sputum_CF03_contigs_3_a1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824465.1_LES_CF_sputum_CF03_contigs_5_a1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824485.1_LES_CF_sputum_CF03_contigs_6_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824505.1_LES_CF_sputum_CF03_contigs_15_a1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824525.1_LES_CF_sputum_CF03_contigs_19_a1_genomic.fna	16	0.006030908405578628
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824545.1_LES_CF_sputum_CF03_contigs_22_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824565.1_LES_CF_sputum_CF03_contigs_27_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824585.1_LES_CF_sputum_CF03_contigs_30_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824605.1_LES_CF_sputum_CF03_contigs_4_a1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824625.1_LES_CF_sputum_CF03_contigs_7_a1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_000824645.1_LES_CF_sputum_CF03_contigs_12_a1_genomic.fna	1	0.00037693177534869893
